phase,source_url,http_status,target_url,chain_length,canonical_target,issues
after,https://robertdevore.com/projects/dispatch.html,client-side alias,https://robertdevore.com/projects/dispatch/,1,https://robertdevore.com/projects/dispatch/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/projects/kujo.html,client-side alias,https://robertdevore.com/projects/kujo/,1,https://robertdevore.com/projects/kujo/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/projects/lens.html,client-side alias,https://robertdevore.com/projects/lens/,1,https://robertdevore.com/projects/lens/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/projects/sitekit.html,client-side alias,https://robertdevore.com/projects/sitekit/,1,https://robertdevore.com/projects/sitekit/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/projects/ssg.html,client-side alias,https://robertdevore.com/projects/ssg/,1,https://robertdevore.com/projects/ssg/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/projects.html,client-side alias,https://robertdevore.com/projects/,1,https://robertdevore.com/projects/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1.html,client-side alias,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,1,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/relentless.html,client-side alias,https://robertdevore.com/relentless/,1,https://robertdevore.com/relentless/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai.html,client-side alias,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,1,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses.html,client-side alias,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,1,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/run-a-tor-relay.html,client-side alias,https://robertdevore.com/run-a-tor-relay/,1,https://robertdevore.com/run-a-tor-relay/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/say-goodbye-to-wordpress.html,client-side alias,https://robertdevore.com/say-goodbye-to-wordpress/,1,https://robertdevore.com/say-goodbye-to-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/set-featured-images-programatically-wordpress.html,client-side alias,https://robertdevore.com/set-featured-images-programatically-wordpress/,1,https://robertdevore.com/set-featured-images-programatically-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/slackedd.html,client-side alias,https://robertdevore.com/slackedd/,1,https://robertdevore.com/slackedd/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing.html,client-side alias,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,1,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator.html,client-side alias,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,1,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford.html,client-side alias,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,1,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag/ai.html,client-side alias,https://robertdevore.com/tag/ai/,1,https://robertdevore.com/tag/ai/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag/archive.html,client-side alias,https://robertdevore.com/tag/archive/,1,https://robertdevore.com/tag/archive/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag/engineering.html,client-side alias,https://robertdevore.com/tag/engineering/,1,https://robertdevore.com/tag/engineering/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag/essays.html,client-side alias,https://robertdevore.com/tag/essays/,1,https://robertdevore.com/tag/essays/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag/woocommerce.html,client-side alias,https://robertdevore.com/tag/woocommerce/,1,https://robertdevore.com/tag/woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag/wordpress.html,client-side alias,https://robertdevore.com/tag/wordpress/,1,https://robertdevore.com/tag/wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tag.html,client-side alias,https://robertdevore.com/tag/,1,https://robertdevore.com/tag/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/thank-you-wordpress.html,client-side alias,https://robertdevore.com/thank-you-wordpress/,1,https://robertdevore.com/thank-you-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python.html,client-side alias,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,1,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary.html,client-side alias,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,1,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations.html,client-side alias,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,1,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/twitter-marketing.html,client-side alias,https://robertdevore.com/twitter-marketing/,1,https://robertdevore.com/twitter-marketing/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/two-years-building-wp-dispensary.html,client-side alias,https://robertdevore.com/two-years-building-wp-dispensary/,1,https://robertdevore.com/two-years-building-wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs.html,client-side alias,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,1,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/what-makes-content-beautifully-useful.html,client-side alias,https://robertdevore.com/what-makes-content-beautifully-useful/,1,https://robertdevore.com/what-makes-content-beautifully-useful/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits.html,client-side alias,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,1,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/woocommerce-dispensary-details-plugin.html,client-side alias,https://robertdevore.com/woocommerce-dispensary-details-plugin/,1,https://robertdevore.com/woocommerce-dispensary-details-plugin/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wordpress-custom-post-types-code-snippets.html,client-side alias,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,1,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline.html,client-side alias,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,1,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain.html,client-side alias,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,1,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wp-dispensary-v2.html,client-side alias,https://robertdevore.com/wp-dispensary-v2/,1,https://robertdevore.com/wp-dispensary-v2/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wp-dispensary.html,client-side alias,https://robertdevore.com/wp-dispensary/,1,https://robertdevore.com/wp-dispensary/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see.html,client-side alias,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,1,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/wtf-is-wordpress.html,client-side alias,https://robertdevore.com/wtf-is-wordpress/,1,https://robertdevore.com/wtf-is-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
after,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995.html,client-side alias,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,1,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
